종목,종목명,섹터,섹터강도,섹터순위,그날섹터수
058610,에스피지,로봇,21.91,1.0,7.0
058610,에스피지,로봇,36.84,1.0,7.0
058610,에스피지,로봇,6.72,3.0,7.0
058610,에스피지,로봇,6.59,3.0,7.0
058610,에스피지,로봇,7.55,2.0,7.0
058610,에스피지,로봇,9.54,3.0,7.0
058610,에스피지,로봇,13.37,2.0,7.0
058610,에스피지,로봇,29.68,1.0,7.0
058610,에스피지,로봇,26.67,1.0,7.0
058610,에스피지,로봇,-0.22,3.0,7.0
058610,에스피지,로봇,-7.23,4.0,7.0
058610,에스피지,로봇,-5.63,3.0,7.0
058610,에스피지,로봇,4.73,3.0,7.0
108490,로보티즈,로봇,-10.24,7.0,7.0
108490,로보티즈,로봇,36.8,1.0,7.0
108490,로보티즈,로봇,28.49,1.0,7.0
108490,로보티즈,로봇,-7.41,7.0,7.0
108490,로보티즈,로봇,5.13,4.0,7.0
108490,로보티즈,로봇,-0.89,7.0,7.0
108490,로보티즈,로봇,4.29,5.0,7.0
108490,로보티즈,로봇,1.9,5.0,7.0
108490,로보티즈,로봇,4.68,2.0,7.0
108490,로보티즈,로봇,18.67,1.0,7.0
108490,로보티즈,로봇,23.52,1.0,7.0
108490,로보티즈,로봇,-10.37,7.0,7.0
108490,로보티즈,로봇,2.33,4.0,7.0
108490,로보티즈,로봇,2.75,3.0,7.0
108490,로보티즈,로봇,-0.84,5.0,7.0
108490,로보티즈,로봇,6.21,3.0,7.0
108490,로보티즈,로봇,10.9,2.0,7.0
108490,로보티즈,로봇,23.87,1.0,7.0
108490,로보티즈,로봇,18.87,1.0,7.0
108490,로보티즈,로봇,23.11,1.0,7.0
108490,로보티즈,로봇,26.82,1.0,7.0
108490,로보티즈,로봇,40.18,1.0,7.0
108490,로보티즈,로봇,71.72,1.0,7.0
108490,로보티즈,로봇,-7.53,7.0,7.0
108490,로보티즈,로봇,11.03,1.0,7.0
108490,로보티즈,로봇,7.07,4.0,7.0
108490,로보티즈,로봇,22.02,1.0,7.0
108490,로보티즈,로봇,1.12,4.0,7.0
108490,로보티즈,로봇,13.25,1.0,7.0
108490,로보티즈,로봇,-3.54,5.0,7.0
108490,로보티즈,로봇,17.04,1.0,7.0
108490,로보티즈,로봇,20.4,1.0,7.0
108490,로보티즈,로봇,17.58,1.0,7.0
108490,로보티즈,로봇,19.54,1.0,7.0
108490,로보티즈,로봇,21.14,1.0,7.0
108490,로보티즈,로봇,22.58,1.0,7.0
108490,로보티즈,로봇,-5.23,6.0,7.0
108490,로보티즈,로봇,20.29,1.0,7.0
108490,로보티즈,로봇,34.06,1.0,7.0
108490,로보티즈,로봇,26.8,1.0,7.0
108490,로보티즈,로봇,66.88,1.0,7.0
108490,로보티즈,로봇,-8.85,7.0,7.0
108490,로보티즈,로봇,15.26,2.0,7.0
108490,로보티즈,로봇,25.84,1.0,7.0
108490,로보티즈,로봇,14.5,1.0,7.0
108490,로보티즈,로봇,22.88,1.0,7.0
108490,로보티즈,로봇,-14.64,6.0,7.0
108490,로보티즈,로봇,21.48,1.0,7.0
108490,로보티즈,로봇,3.48,3.0,7.0
108490,로보티즈,로봇,15.05,1.0,7.0
108490,로보티즈,로봇,16.29,1.0,7.0
108490,로보티즈,로봇,-6.29,7.0,7.0
108490,로보티즈,로봇,-3.92,7.0,7.0
108490,로보티즈,로봇,-1.92,6.0,7.0
108490,로보티즈,로봇,9.13,2.0,7.0
108490,로보티즈,로봇,11.9,1.0,7.0
108490,로보티즈,로봇,-2.52,6.0,7.0
108490,로보티즈,로봇,30.16,1.0,7.0
108490,로보티즈,로봇,32.96,1.0,7.0
108490,로보티즈,로봇,49.38,1.0,7.0
108490,로보티즈,로봇,47.26,1.0,7.0
108490,로보티즈,로봇,56.67,1.0,7.0
108490,로보티즈,로봇,-14.3,7.0,7.0
108490,로보티즈,로봇,-7.39,7.0,7.0
108490,로보티즈,로봇,6.4,3.0,7.0
108490,로보티즈,로봇,8.74,3.0,7.0
108490,로보티즈,로봇,10.44,2.0,7.0
108490,로보티즈,로봇,10.03,2.0,7.0
108490,로보티즈,로봇,7.98,3.0,7.0
108490,로보티즈,로봇,-9.27,5.0,7.0
108490,로보티즈,로봇,7.12,3.0,7.0
108490,로보티즈,로봇,8.28,1.0,7.0
108490,로보티즈,로봇,-2.34,6.0,7.0
108490,로보티즈,로봇,-2.82,6.0,7.0
108490,로보티즈,로봇,5.79,2.0,7.0
108490,로보티즈,로봇,9.06,2.0,7.0
108490,로보티즈,로봇,13.69,1.0,7.0
108490,로보티즈,로봇,19.93,1.0,7.0
108490,로보티즈,로봇,30.62,1.0,7.0
108490,로보티즈,로봇,21.78,2.0,7.0
108490,로보티즈,로봇,22.88,1.0,7.0
108490,로보티즈,로봇,34.6,1.0,7.0
108490,로보티즈,로봇,46.68,1.0,7.0
108490,로보티즈,로봇,-5.3,5.0,7.0
108490,로보티즈,로봇,-8.55,5.0,7.0
108490,로보티즈,로봇,-0.22,3.0,7.0
108490,로보티즈,로봇,-7.23,4.0,7.0
108490,로보티즈,로봇,-5.63,3.0,7.0
108490,로보티즈,로봇,-11.14,1.0,7.0
348340,뉴로메카,로봇,14.61,1.0,7.0
348340,뉴로메카,로봇,17.96,1.0,7.0
348340,뉴로메카,로봇,19.3,1.0,7.0
348340,뉴로메카,로봇,21.97,1.0,7.0
348340,뉴로메카,로봇,25.62,1.0,7.0
348340,뉴로메카,로봇,44.12,1.0,7.0
348340,뉴로메카,로봇,1.19,4.0,7.0
348340,뉴로메카,로봇,26.8,1.0,7.0
348340,뉴로메카,로봇,19.4,2.0,7.0
348340,뉴로메카,로봇,48.69,1.0,7.0
348340,뉴로메카,로봇,66.88,1.0,7.0
348340,뉴로메카,로봇,67.64,1.0,7.0
348340,뉴로메카,로봇,68.12,1.0,7.0
348340,뉴로메카,로봇,70.58,1.0,7.0
348340,뉴로메카,로봇,3.95,4.0,7.0
348340,뉴로메카,로봇,15.26,2.0,7.0
348340,뉴로메카,로봇,11.52,1.0,7.0
348340,뉴로메카,로봇,20.91,1.0,7.0
348340,뉴로메카,로봇,14.5,1.0,7.0
348340,뉴로메카,로봇,8.1,2.0,7.0
348340,뉴로메카,로봇,4.22,2.0,7.0
348340,뉴로메카,로봇,15.05,1.0,7.0
348340,뉴로메카,로봇,-5.67,6.0,7.0
348340,뉴로메카,로봇,-1.94,7.0,7.0
348340,뉴로메카,로봇,9.13,2.0,7.0
348340,뉴로메카,로봇,16.23,1.0,7.0
348340,뉴로메카,로봇,18.71,1.0,7.0
348340,뉴로메카,로봇,0.44,5.0,7.0
348340,뉴로메카,로봇,-2.4,6.0,7.0
348340,뉴로메카,로봇,30.16,1.0,7.0
348340,뉴로메카,로봇,23.85,1.0,7.0
348340,뉴로메카,로봇,7.12,3.0,7.0
348340,뉴로메카,로봇,8.47,3.0,7.0
348340,뉴로메카,로봇,5.79,2.0,7.0
348340,뉴로메카,로봇,9.06,2.0,7.0
348340,뉴로메카,로봇,6.89,2.0,7.0
348340,뉴로메카,로봇,13.69,1.0,7.0
348340,뉴로메카,로봇,21.56,1.0,7.0
348340,뉴로메카,로봇,13.95,2.0,7.0
348340,뉴로메카,로봇,21.91,1.0,7.0
348340,뉴로메카,로봇,36.84,1.0,7.0
348340,뉴로메카,로봇,13.37,2.0,7.0
348340,뉴로메카,로봇,27.56,1.0,7.0
348340,뉴로메카,로봇,42.75,1.0,7.0
348340,뉴로메카,로봇,-12.97,6.0,7.0
348340,뉴로메카,로봇,-9.09,5.0,7.0
348340,뉴로메카,로봇,-5.78,5.0,7.0
348340,뉴로메카,로봇,-3.68,4.0,7.0
348340,뉴로메카,로봇,0.68,3.0,7.0
348340,뉴로메카,로봇,23.93,1.0,7.0
348340,뉴로메카,로봇,17.79,1.0,7.0
348340,뉴로메카,로봇,-12.46,7.0,7.0
