종목,종목명,섹터,신호일,진입일,진입가,섹터강도,r1,r2,r3,r5,r7,r10,r15,r20,why1,why2,why3,why5,why7,why10,why15,why20
103590,일진전기,전력·인프라,2022-03-03,2022-03-04,4737.4326171875,9.31,-0.7984,-3.5928,-1.2974,6.7864,2.5948,11.3773,9.98,11.1777,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103590,일진전기,전력·인프라,2022-03-14,2022-03-15,4860.3603515625,15.07,0.0,0.0,8.5603,7.0039,8.9494,8.9494,6.6148,2.9183,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
103590,일진전기,전력·인프라,2022-03-18,2022-03-21,5276.42236328125,15.21,-1.4337,-1.4337,0.3584,-1.2545,-0.7169,-0.1792,-5.1971,-5.1971,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
103590,일진전기,전력·인프라,2022-03-23,2022-03-24,5295.333984375,9.86,1.9643,-1.6071,0.0,-0.8929,-0.5357,-5.5357,-5.5357,-5.5357,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
103590,일진전기,전력·인프라,2022-04-07,2022-04-08,5985.61865234375,2.84,-7.5829,-7.5829,-7.5829,-7.5829,-7.5829,-7.5829,-7.5829,-7.5829,손절,손절,손절,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2022-05-13,2022-05-16,5805.95556640625,11.16,1.1401,2.2801,-2.2801,0.3257,2.6059,0.3257,15.4723,-1.6287,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
103590,일진전기,전력·인프라,2022-05-17,2022-05-18,5938.3388671875,10.13,-4.4586,-2.707,-1.9108,0.3185,-3.8217,5.7325,8.121,-3.8217,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
103590,일진전기,전력·인프라,2022-05-31,2022-06-02,6278.75341796875,9.56,3.012,5.4217,6.7771,2.259,-9.0361,-9.0361,-9.0361,-9.0361,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
103590,일진전기,전력·인프라,2022-06-24,2022-06-27,6354.40087890625,6.34,1.1905,4.1667,6.5476,7.2917,15.7738,3.7202,-0.8929,-0.8929,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
103590,일진전기,전력·인프라,2022-07-04,2022-07-05,6997.40576171875,8.65,5.1351,-3.1081,-2.7027,-5.8108,-5.8108,-5.8108,-5.8108,-5.8108,기간만료,기간만료,기간만료,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2022-11-01,2022-11-02,4453.75439453125,2.43,-4.4586,-2.4416,-1.8047,0.7431,8.2803,7.2187,9.7664,18.259,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103590,일진전기,전력·인프라,2022-11-10,2022-11-11,4822.53662109375,10.94,0.1961,-1.7647,-0.9804,-3.6275,-1.5686,-0.3922,11.5686,1.1765,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
103590,일진전기,전력·인프라,2022-11-21,2022-11-22,4746.888671875,10.18,2.988,0.1992,1.1952,9.761,15.5379,5.7769,2.7888,2.7888,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
103590,일진전기,전력·인프라,2022-11-28,2022-11-29,5210.23046875,15.57,1.0889,5.2632,3.2668,-3.6298,-5.6261,-5.6261,-5.6261,-5.6261,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
103590,일진전기,전력·인프라,2023-03-02,2023-03-03,4813.08056640625,0.3,0.1965,-0.1965,3.1434,2.554,0.0,21.2181,22.3969,21.611,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103590,일진전기,전력·인프라,2023-03-07,2023-03-08,4964.37548828125,0.42,-0.5714,-0.5714,-2.0952,3.8095,17.5238,11.6191,17.7143,46.6667,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103590,일진전기,전력·인프라,2023-03-14,2023-03-15,5153.49462890625,2.64,14.6789,13.211,4.4037,7.5229,14.3119,13.3945,41.2844,29.9083,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103590,일진전기,전력·인프라,2023-03-15,2023-03-16,5909.97119140625,7.32,-1.28,-8.96,-7.2,-7.2,-7.2,-7.2,-7.2,-7.2,기간만료,기간만료,손절,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2023-04-04,2023-04-05,7281.08447265625,5.96,0.2597,-6.4935,-6.4935,-6.4935,-6.4935,-6.4935,-6.4935,-6.4935,기간만료,손절,손절,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2023-04-19,2023-04-20,7508.02734375,12.12,-2.1411,-7.5567,-7.5567,-7.5567,-7.5567,-7.5567,-7.5567,-7.5567,기간만료,손절,손절,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2023-06-05,2023-06-07,7772.7939453125,-0.54,0.6083,3.0414,2.4331,10.219,7.056,11.8005,9.854,30.1703,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103590,일진전기,전력·인프라,2023-06-13,2023-06-14,8567.09375,2.25,-0.9934,-2.8698,0.883,1.4349,8.0574,-0.3311,18.1015,28.3665,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103590,일진전기,전력·인프라,2023-06-22,2023-06-23,9257.37890625,9.66,-5.5158,-6.1287,-6.1287,-6.1287,-6.1287,-6.1287,-6.1287,-6.1287,기간만료,손절,손절,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2023-07-25,2023-07-26,11479.52734375,15.21,-19.687,-19.687,-19.687,-19.687,-19.687,-19.687,-19.687,-19.687,손절,손절,손절,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2023-08-02,2023-08-03,11243.12890625,10.82,-19.9327,-19.9327,-19.9327,-19.9327,-19.9327,-19.9327,-19.9327,-19.9327,손절,손절,손절,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2023-09-15,2023-09-18,12737.169921875,1.08,-2.3757,-2.6726,-4.974,1.7075,-6.6815,-6.6815,-6.6815,-6.6815,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
103590,일진전기,전력·인프라,2023-11-24,2023-11-27,13805.6923828125,1.93,-4.1781,-4.1781,-4.1781,-4.1781,-4.1781,-4.1781,-4.1781,-4.1781,손절,손절,손절,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2024-01-18,2024-01-19,12450.0,4.04,0.4819,-2.9719,-4.257,2.4096,-5.9438,-5.9438,-5.9438,-5.9438,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
103590,일진전기,전력·인프라,2024-03-04,2024-03-05,11980.0,3.42,4.0902,6.3439,0.9182,10.3506,15.2755,42.1536,58.5142,66.1937,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103590,일진전기,전력·인프라,2024-03-06,2024-03-07,12740.0,11.67,-5.102,-5.102,-5.102,-5.102,-5.102,-5.102,-5.102,-5.102,손절,손절,손절,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2024-03-15,2024-03-18,15700.0,16.14,8.4713,5.1592,9.8089,22.5478,22.9936,28.0255,34.7134,22.3567,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103590,일진전기,전력·인프라,2024-03-18,2024-03-19,17030.0,21.63,-3.0534,1.2331,10.5109,11.5091,20.963,16.9113,17.7334,7.5749,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103590,일진전기,전력·인프라,2024-03-21,2024-03-22,18820.0,15.0,2.2317,0.9033,2.6036,11.5834,5.7917,24.8672,9.458,-2.6567,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
103590,일진전기,전력·인프라,2024-04-26,2024-04-29,23150.0,17.86,-1.9438,-6.0475,-5.3996,-5.3996,-5.3996,-5.3996,-5.3996,-5.3996,기간만료,기간만료,손절,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2024-05-10,2024-05-13,25050.0,14.44,3.1936,-3.5928,1.1976,3.5928,-8.5828,-8.5828,-8.5828,-8.5828,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
103590,일진전기,전력·인프라,2024-05-13,2024-05-14,25850.0,16.92,-6.5764,-6.5764,-6.5764,-6.5764,-6.5764,-6.5764,-6.5764,-6.5764,손절,손절,손절,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2024-07-11,2024-07-12,28250.0,4.0,3.0088,5.4867,3.0088,-8.3186,-8.3186,-8.3186,-8.3186,-8.3186,기간만료,기간만료,기간만료,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2024-10-17,2024-10-18,25950.0,11.72,-0.578,0.578,-4.4316,-8.0925,-8.0925,-8.0925,-8.0925,-8.0925,기간만료,기간만료,기간만료,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2024-11-06,2024-11-07,29000.0,7.34,-4.3103,-1.0345,-2.2414,-7.5862,-7.5862,-7.5862,-7.5862,-7.5862,기간만료,기간만료,기간만료,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2025-01-15,2025-01-16,30000.0,11.49,2.5,6.0,-0.6667,10.0,12.5,10.3333,5.6667,4.6667,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
103590,일진전기,전력·인프라,2025-01-22,2025-01-23,33000.0,16.49,0.0,2.2727,-4.5455,-3.0303,-3.0303,-3.0303,-3.0303,-3.0303,기간만료,기간만료,기간만료,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2025-01-24,2025-01-31,33750.0,18.8,-6.6667,-5.1852,-5.1852,-5.1852,-5.1852,-5.1852,-5.1852,-5.1852,기간만료,손절,손절,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2025-04-29,2025-04-30,26900.0,12.6,-3.5316,-3.5316,-3.5316,-3.5316,-3.5316,-3.5316,-3.5316,-3.5316,손절,손절,손절,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2025-05-08,2025-05-09,29200.0,17.95,0.5137,-1.1986,-0.1712,-4.4521,-4.4521,-4.4521,-4.4521,-4.4521,기간만료,기간만료,기간만료,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2025-05-20,2025-05-21,31600.0,16.17,-4.4304,-2.5316,-2.8481,-1.2658,-6.0127,-6.0127,-6.0127,-6.0127,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
103590,일진전기,전력·인프라,2025-06-27,2025-06-30,38000.0,19.4,7.2368,5.7895,6.3158,-7.1053,2.3684,0.0,0.0,6.4474,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103590,일진전기,전력·인프라,2025-06-30,2025-07-01,40750.0,23.11,-1.3497,-0.8589,-8.2209,-8.2209,-8.2209,-8.2209,-8.2209,-8.2209,기간만료,기간만료,손절,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2025-07-15,2025-07-16,40400.0,3.13,-0.6188,-1.1139,-5.9406,-4.4554,-1.4851,7.6733,3.8366,2.7228,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
103590,일진전기,전력·인프라,2025-09-10,2025-09-11,40100.0,-0.67,-2.6185,-4.7382,-5.985,-5.985,-5.985,-5.985,-5.985,-5.985,기간만료,기간만료,손절,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2025-10-10,2025-10-13,38150.0,-4.51,4.8493,6.422,8.7811,11.0092,12.713,34.9934,55.9633,61.2058,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103590,일진전기,전력·인프라,2025-10-14,2025-10-15,40600.0,-0.85,2.2167,3.4483,4.3103,5.9113,10.468,28.0788,54.1872,54.9261,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103590,일진전기,전력·인프라,2025-10-20,2025-10-21,45550.0,-0.16,-5.5982,-5.5982,-5.5982,-5.5982,-5.5982,-5.5982,-5.5982,-5.5982,손절,손절,손절,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2025-10-24,2025-10-27,51500.0,11.27,-3.2039,0.9709,3.4951,15.534,21.5534,19.4175,16.8932,7.3786,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
103590,일진전기,전력·인프라,2025-10-30,2025-10-31,59000.0,20.99,0.8475,10.0,6.1017,-1.6949,7.9661,0.678,-6.2712,-6.2712,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절
103590,일진전기,전력·인프라,2025-12-11,2025-12-12,57600.0,-3.52,1.9097,-1.5625,-1.5625,-5.2083,-5.2083,-5.2083,-5.2083,-5.2083,기간만료,기간만료,기간만료,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2025-12-12,2025-12-15,58700.0,-0.73,-3.4072,-3.4072,-8.5179,-8.5179,-8.5179,-8.5179,-8.5179,-8.5179,기간만료,기간만료,손절,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2026-02-23,2026-02-24,80800.0,0.71,18.3168,8.9109,11.3861,-4.5792,-1.6089,-1.6089,-1.6089,-1.6089,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
103590,일진전기,전력·인프라,2026-02-25,2026-02-26,88000.0,0.24,2.2727,-1.9318,-12.3864,-12.3864,-12.3864,-12.3864,-12.3864,-12.3864,기간만료,기간만료,손절,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2026-04-15,2026-04-16,88200.0,5.2,-2.2676,-3.4014,-2.4943,4.9887,16.78,37.0748,62.6984,29.3651,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
103590,일진전기,전력·인프라,2026-04-23,2026-04-24,91400.0,1.43,12.6915,31.291,22.1007,43.5449,57.5492,54.0481,27.0241,27.0241,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
103590,일진전기,전력·인프라,2026-04-24,2026-04-27,103000.0,11.52,16.5049,8.3495,17.3786,41.068,33.8835,28.932,12.7184,12.7184,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈,20일선이탈
103590,일진전기,전력·인프라,2026-04-27,2026-04-28,120000.0,16.91,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,손절,손절,손절,손절,손절,손절,손절,손절
103590,일진전기,전력·인프라,2026-04-30,2026-05-04,131200.0,22.5,10.747,9.7561,5.1067,7.3171,8.9939,-13.0335,-13.0335,-13.0335,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절,손절
103590,일진전기,전력·인프라,2026-05-04,2026-05-06,145300.0,25.61,-0.8947,-5.0929,-1.2388,-8.6029,-9.0158,-9.0158,-9.0158,-9.0158,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
454910,두산로보틱스,로봇,2023-11-20,2023-11-21,58200.0,21.92,2.4055,9.9656,14.2612,37.6289,44.3299,39.0034,54.6392,86.7698,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
454910,두산로보틱스,로봇,2023-11-22,2023-11-23,64000.0,22.58,3.9062,19.8438,25.1562,31.25,32.3438,36.25,38.2812,83.9062,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
454910,두산로보틱스,로봇,2023-11-24,2023-11-27,76700.0,31.55,4.4329,10.2999,9.5176,10.4302,4.4329,14.0808,22.1643,45.1108,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
454910,두산로보틱스,로봇,2023-11-27,2023-11-28,80100.0,20.1,5.618,4.8689,18.7266,0.9988,8.8639,12.3596,35.7054,39.8252,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료
454910,두산로보틱스,로봇,2024-02-14,2024-02-15,84700.0,-13.09,-0.4723,-5.3129,-6.4935,-6.4935,-6.4935,-6.4935,-6.4935,-6.4935,기간만료,기간만료,손절,손절,손절,손절,손절,손절
454910,두산로보틱스,로봇,2024-03-11,2024-03-12,89000.0,6.45,-2.2472,1.1236,2.2472,5.3933,5.9551,3.3708,-5.618,-5.618,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
454910,두산로보틱스,로봇,2024-03-14,2024-03-15,91000.0,-1.67,-3.5165,3.0769,4.3956,2.1978,1.0989,-2.967,-7.6923,-7.6923,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,손절,손절
454910,두산로보틱스,로봇,2024-06-11,2024-06-12,81900.0,-1.92,6.105,4.884,6.4713,3.663,-5.6166,-5.6166,-5.6166,-5.6166,기간만료,기간만료,기간만료,기간만료,손절,손절,손절,손절
454910,두산로보틱스,로봇,2024-06-12,2024-06-13,86900.0,0.25,-1.1507,0.3452,-2.5316,-9.4361,-9.4361,-9.4361,-9.4361,-9.4361,기간만료,기간만료,기간만료,손절,손절,손절,손절,손절
454910,두산로보틱스,로봇,2024-07-11,2024-07-12,95000.0,-5.67,9.0526,-2.1053,-6.5263,-6.5263,-6.5263,-6.5263,-6.5263,-6.5263,기간만료,기간만료,손절,손절,손절,손절,손절,손절
454910,두산로보틱스,로봇,2024-07-12,2024-07-15,103600.0,-1.29,-10.2317,-10.2317,-10.2317,-10.2317,-10.2317,-10.2317,-10.2317,-10.2317,손절,손절,손절,손절,손절,손절,손절,손절
454910,두산로보틱스,로봇,2024-08-29,2024-08-30,70500.0,5.77,-1.1348,-2.9787,-9.5035,-9.5035,-9.5035,-9.5035,-9.5035,-9.5035,기간만료,기간만료,손절,손절,손절,손절,손절,손절
454910,두산로보틱스,로봇,2024-10-18,2024-10-21,66000.0,-5.6,7.2727,2.2727,0.0,0.7576,6.9697,3.6364,3.6364,1.0606,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
454910,두산로보틱스,로봇,2024-10-21,2024-10-22,70800.0,-2.48,-4.661,-6.7797,-6.7797,-6.7797,-6.7797,-6.7797,-6.7797,-6.7797,기간만료,손절,손절,손절,손절,손절,손절,손절
454910,두산로보틱스,로봇,2025-01-02,2025-01-03,64600.0,30.16,4.1796,3.5604,0.4644,0.3096,0.4644,1.3932,-0.6192,0.3096,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
454910,두산로보틱스,로봇,2025-02-04,2025-02-05,70900.0,45.4,1.8336,-1.6925,-1.2694,-2.8209,-1.6925,7.1932,-3.103,-3.103,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
454910,두산로보틱스,로봇,2025-02-18,2025-02-19,76000.0,20.02,-3.0263,-6.9737,-6.9737,-6.9737,-6.9737,-6.9737,-6.9737,-6.9737,기간만료,손절,손절,손절,손절,손절,손절,손절
454910,두산로보틱스,로봇,2025-04-15,2025-04-16,53500.0,-5.31,-6.3551,-6.3551,-6.3551,-6.3551,-6.3551,-6.3551,-6.3551,-6.3551,손절,손절,손절,손절,손절,손절,손절,손절
454910,두산로보틱스,로봇,2025-06-20,2025-06-23,52400.0,-9.27,20.6107,28.2443,25.3817,34.3511,19.2748,16.9847,18.1298,19.4656,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
454910,두산로보틱스,로봇,2025-06-23,2025-06-24,63200.0,7.12,6.3291,3.9557,3.3228,6.4873,-0.7911,-2.057,-2.6899,-0.9494,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,기간만료,20일선이탈
